id,title,company,location,cityNorm,postedAt,roleCategory,relevanceLevel,rnTier,rnMentionCount,rnHardRequireHits,rnOptionalHits,rnAlternativeHits,flutterMentions,rnInTitle,genericTitle,skills,seniorityLevelField,employmentType,minYearsExperience,workModeMentions,jobPosterName,jobPosterTitle,sourceQueries,dataQuality,jobUrl
4464417499,Associate Software Engineer - Full Stack,Amgen,"Hyderabad, Telangana, India",Hyderabad,2026-09-08,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"AWS, Accessibility, Agile/Scrum, Authentication, CI/CD, CSS, Debugging, Git, JavaScript, Jest, REST API, React, React Testing Library, Testing (any), TypeScript",Not Applicable,Full-time,2,not stated,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/associate-software-engineer-full-stack-at-amgen-4464417499
4462835521,Product Development Engineer 1 - Frontend,Phenom,"Hyderabad, Telangana, India",Hyderabad,2026-09-03,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Agile/Scrum, CSS, Debugging, Git, HTML, JavaScript, React, Testing (any), TypeScript",Not Applicable,Full-time,1,Onsite,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/product-development-engineer-1-frontend-at-phenom-4462835521
4463121487,Desenvolvedor(a)  Fullstack Júnior,SOUTH SYSTEM,"Anupgarh, Rajasthan, India",Anupgarh,2026-09-03,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"CSS, Git, HTML, JavaScript, React, Redux, TypeScript",Entry level,Full-time,,not stated,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/desenvolvedor-a-fullstack-j%C3%BAnior-at-south-system-4463121487
4464867190,Associate Software Engineer,Rogue Pixxel IT Solutions LLP,"Ranchi, Jharkhand, India",Ranchi,2026-09-11,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"Debugging, Git, Next.js, Node.js, React",Entry level,Full-time,3,not stated,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/associate-software-engineer-at-rogue-pixxel-it-solutions-llp-4464867190
4463828435,Management Trainee - Fullstack,Kuku,"Bengaluru, Karnataka, India",Bengaluru,2026-09-09,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"Debugging, Git, JavaScript, Node.js, REST API, React, Testing (any), TypeScript",Entry level,Full-time,2,not stated,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/management-trainee-fullstack-at-kuku-4463828435
4463838153,"Web Developer (React.js, Laravel, and MySQL)",HighShine IT Solutions Private Limited,"Chennai, Tamil Nadu, India",Chennai,2026-09-10,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"AWS, CSS, Git, HTML, JavaScript, React, Testing (any)",Entry level,Full-time,2,Hybrid,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/web-developer-react-js-laravel-and-mysql-at-highshine-it-solutions-private-limited-4463838153
4463116119,Jr. Software / Platform Engineer II,MetLife,"Pune Division, Maharashtra, India",Pune,2026-09-03,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"JavaScript, Node.js, React, Testing (any), TypeScript",Not Applicable,Full-time,2,not stated,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/jr-software-platform-engineer-ii-at-metlife-4463116119
4457693395,Fullstack Engineer,Abstrabit Technologies,India,India,2026-08-25,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"Authentication, CI/CD, Debugging, Git, JavaScript, Next.js, Node.js, React, TypeScript",Associate,Volunteer,1,Remote,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/fullstack-engineer-at-abstrabit-technologies-4457693395
4464318235,Engineer I - IAM Team,DAT Freight & Analytics,"Bengaluru, Karnataka, India",Bengaluru,2026-09-07,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"AWS, Agile/Scrum, CI/CD, Debugging, Git, GraphQL, JavaScript, Node.js, React, TypeScript",Not Applicable,Full-time,2,Hybrid,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/engineer-i-iam-team-at-dat-freight-analytics-4464318235
4466370255,Full Stack Developer,Neolytix,"Gurgaon, Haryana, India",Delhi NCR,2026-09-11,React Native,Medium,RN Optional,1,0,1,1,1,False,True,"AWS, CI/CD, Cross-platform, Debugging, Firebase, Flutter, Git, Next.js, Node.js, React, React Native, Testing (any)",Entry level,Full-time,1,Onsite,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/full-stack-developer-at-neolytix-4466370255
4462986207,Full Stack Associate developer,Infosys,"Bengaluru East, Karnataka, India",Bengaluru,2026-09-07,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"JavaScript, REST API, React, TypeScript",Not Applicable,Full-time,,not stated,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/full-stack-associate-developer-at-infosys-4462986207
4292864952,IN-Associate_ Full Stack React JS Developer _TC Guidewire_ Advisory_ Kolkata,PwC India,Greater Kolkata Area,Kolkata,2026-08-28,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"React, TypeScript",Associate,Full-time,4,not stated,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/in-associate-full-stack-react-js-developer-tc-guidewire-advisory-kolkata-at-pwc-india-4292864952
4462968289,Software Developer,videosdk.live,"Modinagar, Uttar Pradesh, India",Modinagar,2026-09-06,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"CSS, Debugging, Git, HTML, JavaScript, Node.js, React, Testing (any), TypeScript",Entry level,Full-time,0,Onsite,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/software-developer-at-videosdk-live-4462968289
4454126392,Full Stack Developer-Associate-Bangalore,PwC Acceleration Center India,"Bengaluru East, Karnataka, India",Bengaluru,2026-09-10,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"AWS, Agile/Scrum, Authentication, CI/CD, Debugging, Git, GraphQL, JavaScript, Node.js, REST API, React, Testing (any), TypeScript",Not Applicable,Full-time,2,Onsite,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/full-stack-developer-associate-bangalore-at-pwc-acceleration-center-india-4454126392
4465774395,MERN Stack Developer,Hancod,"Perintalmanna, Kerala, India",Perintalmanna,2026-09-14,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"Agile/Scrum, Debugging, Git, JavaScript, Next.js, Node.js, Performance Optimization, REST API, React",Mid-Senior level,Full-time,,not stated,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/mern-stack-developer-at-hancod-4465774395
4466231596,Graduate Technology Associate – Freshers,Dataseashore Technology,"Gurugram, Haryana, India",Delhi NCR,2026-09-16,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"Git, Node.js, React",Entry level,Full-time,,Onsite,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/graduate-technology-associate-%E2%80%93-freshers-at-dataseashore-technology-4466231596
4462191981,Associate Software Development Engineer,Franklin Templeton,Greater Hyderabad Area,Hyderabad,2026-09-02,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"AWS, Agile/Scrum, Git, Next.js, Node.js, REST API, React, Testing (any), TypeScript",Not Applicable,Full-time,4,Onsite,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/associate-software-development-engineer-at-franklin-templeton-4462191981
4414017482,Software Engineer (Full Stack),KLA,"Chennai, Tamil Nadu, India",Chennai,2026-09-07,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"CSS, HTML, JavaScript, Node.js, React",Associate,Full-time,0,not stated,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/software-engineer-full-stack-at-kla-4414017482
4462921983,Engineer I,DAT Freight & Analytics,"Bengaluru, Karnataka, India",Bengaluru,2026-09-07,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"AWS, Agile/Scrum, CI/CD, Debugging, Git, GraphQL, JavaScript, Node.js, React, TypeScript",Associate,Full-time,2,Hybrid,Vanitha Venkatraman,Head of Operations - India,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/engineer-i-at-dat-freight-analytics-4462921983
4457459810,MERN Stack Developer,Nians,"Gurugram, Haryana, India",Delhi NCR,2026-08-25,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"AWS, CI/CD, Git, GraphQL, JavaScript, Next.js, Node.js, React, Testing (any), TypeScript",Associate,Full-time,5,not stated,Babita Bisht,"General Manager Human Resources | Recruitment Strategy, HR Compliance",Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/mern-stack-developer-at-nians-4457459810
4434459335,Application Development & Support Manager,Vertiv,"Pune Division, Maharashtra, India",Pune,2026-09-01,React Native,High,RN Required,7,0,3,0,0,False,True,"AWS, Agile/Scrum, Android, App Store / Play Store, Authentication, CI/CD, CSS, Git, HTML, Node.js, Offline Storage, REST API, React, React Native, Testing (any), TypeScript, Xcode, iOS",Not Applicable,Full-time,1,not stated,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/application-development-support-manager-at-vertiv-4434459335
4461709552,Software Engineer,Writesonic,India,India,2026-09-01,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"Authentication, Debugging, Next.js, REST API, React, TypeScript",Not Applicable,Full-time,1,Remote,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/software-engineer-at-writesonic-4461709552
4464235843,Full Stack Developer - Fresher,"Munim - Accounting, Billing & GST Software","Surat, Gujarat, India",Surat,2026-09-11,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"CSS, Debugging, HTML, JavaScript, Node.js, React",Not Applicable,Full-time,,not stated,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/full-stack-developer-fresher-at-munim-accounting-billing-gst-software-4464235843
4456597547,Applied AI - Full Stack Web Developer,Ajanta Pharma Ltd,Mumbai Metropolitan Region,Mumbai Metropolitan,2026-08-25,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"AWS, Authentication, Debugging, Firebase, Git, JavaScript, Next.js, Node.js, React, Testing (any), TypeScript",Executive,Full-time,1,not stated,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/applied-ai-full-stack-web-developer-at-ajanta-pharma-ltd-4456597547
4459945563,Frontend Developer,Weekday (YC W21),"Bengaluru, Karnataka, India",Bengaluru,2026-09-02,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Accessibility, Debugging, Git, React",Not Applicable,Full-time,2,not stated,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/frontend-developer-at-weekday-yc-w21-4459945563
4460169002,Junior UI Developer - React & Next.js,EdPlatza Tuition,"Delhi, India",Delhi NCR,2026-08-28,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Debugging, Git, JavaScript, Next.js, REST API, React, Redux, Redux Toolkit, TypeScript",Entry level,Full-time,2,not stated,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/junior-ui-developer-react-next-js-at-edplatza-tuition-4460169002
4461650626,Software Engineer 1,Condé Nast,Greater Bengaluru Area,Bengaluru,2026-09-03,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"Accessibility, CSS, GraphQL, HTML, React, Testing (any), TypeScript",Not Applicable,Full-time,2,not stated,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/software-engineer-1-at-cond%C3%A9-nast-4461650626
4460975158,Associate Consultant - Technology,Viscadia,"Gurugram, Haryana, India",Delhi NCR,2026-09-02,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"AWS, Accessibility, Authentication, CI/CD, CSS, Debugging, Git, HTML, JavaScript, React, Testing (any), TypeScript",Not Applicable,Full-time,2,not stated,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/associate-consultant-technology-at-viscadia-4460975158
4462023552,MERN Stack Developer,AnantaX Technologies,"Rajkot, Gujarat, India",Rajkot,2026-09-01,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"AWS, CI/CD, Git, JavaScript, Next.js, Node.js, REST API, React, TypeScript",Not Applicable,Full-time,1,Remote,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/mern-stack-developer-at-anantax-technologies-4462023552
4464372697,Software Engineer,SourcingXPress,"Surat, Gujarat, India",Surat,2026-09-12,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"CSS, Debugging, Git, HTML, JavaScript, Node.js, React, Testing (any), TypeScript",Not Applicable,Full-time,0,Onsite,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/software-engineer-at-sourcingxpress-4464372697
4462845207,Associate Software Engineer,Franklin Templeton,Greater Hyderabad Area,Hyderabad,2026-09-03,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"AWS, Accessibility, Agile/Scrum, React, Testing (any)",Not Applicable,Full-time,,Onsite,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/associate-software-engineer-at-franklin-templeton-4462845207
4464714986,Frontend Engineer (Fully Remote) - Global AI-Powered Tech Talent Venture,SkillsCapital,India,India,2026-09-13,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Debugging, Git, JavaScript, Next.js, Performance Optimization, React, TypeScript",Entry level,Full-time,1,Remote,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/frontend-engineer-fully-remote-global-ai-powered-tech-talent-venture-at-skillscapital-4464714986
4457903005,Junior Software Engineer,TapTalent.ai,"Bengaluru, Karnataka, India",Bengaluru,2026-08-26,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"AWS, Agile/Scrum, Git, Node.js, REST API, React, TypeScript",Entry level,Full-time,,not stated,Dhruv Bhaggat,"Entire recruitment in one platform  ||  Founder and CEO @ Taptalent.ai  ||  Ex-Walmart(myntra)  ||   Iterative w24, Founders Inc  ||  Salesforce…",Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/junior-software-engineer-at-taptalent-ai-4457903005
4465083576,Associate Software Engineer,TriNet,"Hyderabad, Telangana, India",Hyderabad,2026-09-11,General Software but relevant,Low,Not RN,0,0,0,0,0,False,True,"Debugging, Git, React, Testing (any)",Not Applicable,Full-time,2,not stated,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/associate-software-engineer-at-trinet-4465083576
4466881040,MERN Stack Developer,InnovKaro Solutions,"Bengaluru, Karnataka, India",Bengaluru,2026-09-16,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"CSS, Debugging, Git, HTML, JavaScript, Node.js, React",Associate,Full-time,0,Onsite,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/mern-stack-developer-at-innovkaro-solutions-4466881040
4465580454,Frontend Engineer,MagicBI.ai,"Mumbai, Maharashtra, India",Mumbai,2026-09-16,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Accessibility, CSS, Context API, Debugging, Git, HTML, JavaScript, Node.js, React, Redux, TypeScript",Entry level,Full-time,,not stated,,,Frontend Engineer,,https://in.linkedin.com/jobs/view/frontend-engineer-at-magicbi-ai-4465580454
4465998379,Junior Application Developer,CRUCIFER AI TECHNOLOGIES,Greater Kolkata Area,Kolkata,2026-09-16,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"CSS, Debugging, Git, HTML, JavaScript, Node.js, React, Testing (any), TypeScript",Not Applicable,Full-time,,not stated,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/junior-application-developer-at-crucifer-ai-technologies-4465998379
4467181456,Associate - Fullstack Developer,Tata Technologies,"Pune Division, Maharashtra, India",Pune,2026-09-17,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"CSS, HTML, React",Not Applicable,Full-time,,not stated,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/associate-fullstack-developer-at-tata-technologies-4467181456
4452582848,Associate Software Engineer (React+Java),Mobility Global,"Gurugram, Haryana, India",Delhi NCR,2026-09-08,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"AWS, Agile/Scrum, App Releases, CI/CD, HTML, JavaScript, Jenkins, REST API, React",Not Applicable,Full-time,1,not stated,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/associate-software-engineer-react%2Bjava-at-mobility-global-4452582848
4380329378,Software Engineer,Copart,Greater Hyderabad Area,Hyderabad,2026-09-12,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"Agile/Scrum, CI/CD, Git, GitHub Actions, JavaScript, Node.js, REST API, React, TypeScript",Not Applicable,Full-time,,not stated,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/software-engineer-at-copart-4380329378
4447535844,Member Technical,Broadridge India,"Hyderabad, Telangana, India",Hyderabad,2026-09-12,React / Frontend,Medium,Not RN,0,0,0,0,0,False,True,"Debugging, JavaScript, Node.js, React, Testing (any)",Not Applicable,Full-time,0,not stated,,,Associate Software Engineer JavaScript React,,https://in.linkedin.com/jobs/view/member-technical-at-broadridge-india-4447535844
4455496831,Frontend Developer,Kuku,"Bengaluru, Karnataka, India",Bengaluru,2026-08-20,React / Frontend,Medium,Not RN,0,0,0,0,0,False,False,"Android, App Store / Play Store, CSS, Context API, Debugging, Git, HTML, JavaScript, Next.js, REST API, React, Redux, Testing (any), TypeScript, iOS",Associate,Full-time,1,not stated,,,Frontend Engineer,,https://in.linkedin.com/jobs/view/frontend-developer-at-kuku-4455496831
